timesteps,trial,premort_adults,postmort_adults,hatch_interval,adult_number,total_mosquito_number,food_recolonize_chance,mort_time,mort_percent,diff,pop_persist,treatment
1000,1553,1557,1466,synch,0,1051,0.50,late,10,-91,1,17
1000,1554,1527,1403,synch,0,1096,0.50,late,10,-124,1,17
1000,1555,1553,1453,synch,0,1022,0.50,late,10,-100,1,17
1000,1556,1529,1467,synch,0,1049,0.50,late,10,-62,1,17
1000,1557,1527,1420,synch,0,1082,0.50,late,10,-107,1,17
1000,1558,1504,1447,synch,0,1037,0.50,late,10,-57,1,17
1000,1559,1560,1453,synch,0,1215,0.50,late,10,-107,1,17
1000,1560,1517,1434,synch,0,1064,0.50,late,10,-83,1,17
1000,1561,1481,1450,synch,0,1027,0.50,late,10,-31,1,17
1000,1562,1526,1442,synch,0,1066,0.50,late,10,-84,1,17
1000,1563,1543,1430,synch,0,1014,0.50,late,10,-113,1,17
1000,1564,1547,1435,synch,0,1094,0.50,late,10,-112,1,17
1000,1565,1561,1484,synch,0,1084,0.50,late,10,-77,1,17
1000,1566,1513,1412,synch,0,960,0.50,late,10,-101,1,17
1000,1567,1566,1461,synch,0,1094,0.50,late,10,-105,1,17
1000,1568,1508,1455,synch,0,1166,0.50,late,10,-53,1,17
1000,1569,1545,1445,synch,0,1066,0.50,late,10,-100,1,17
1000,1570,1546,1446,synch,0,1066,0.50,late,10,-100,1,17
1000,1571,1532,1444,synch,0,1168,0.50,late,10,-88,1,17
1000,1572,1502,1461,synch,0,1036,0.50,late,10,-41,1,17
1000,1573,1552,1498,synch,0,1097,0.50,late,10,-54,1,17
1000,1574,1518,1415,synch,0,1075,0.50,late,10,-103,1,17
1000,1575,2846,2603,synch,0,1992,1.00,late,10,-243,1,18
1000,1576,2838,2619,synch,0,2056,1.00,late,10,-219,1,18
1000,1577,2847,2614,synch,0,2006,1.00,late,10,-233,1,18
1000,1578,2837,2617,synch,0,2016,1.00,late,10,-220,1,18
1000,1579,2810,2623,synch,0,1975,1.00,late,10,-187,1,18
1000,1580,2852,2617,synch,0,1973,1.00,late,10,-235,1,18
1000,1581,2837,2596,synch,0,2056,1.00,late,10,-241,1,18
1000,1582,2837,2614,synch,0,2020,1.00,late,10,-223,1,18
1000,1583,2823,2631,synch,0,2068,1.00,late,10,-192,1,18
1000,1584,2890,2607,synch,0,2021,1.00,late,10,-283,1,18
1000,1585,2842,2618,synch,0,2075,1.00,late,10,-224,1,18
1000,1586,2848,2627,synch,0,1953,1.00,late,10,-221,1,18
1000,1587,2846,2596,synch,0,2000,1.00,late,10,-250,1,18
1000,1588,2874,2590,synch,0,2045,1.00,late,10,-284,1,18
1000,1589,2869,2621,synch,0,2021,1.00,late,10,-248,1,18
1000,1590,2864,2581,synch,0,2061,1.00,late,10,-283,1,18
1000,1591,2858,2599,synch,0,2003,1.00,late,10,-259,1,18
1000,1592,2821,2612,synch,0,1977,1.00,late,10,-209,1,18
1000,1593,2845,2648,synch,0,2044,1.00,late,10,-197,1,18
1000,1594,2826,2612,synch,0,2038,1.00,late,10,-214,1,18
1000,1595,2822,2600,synch,0,1926,1.00,late,10,-222,1,18
1000,1596,2840,2590,synch,0,2085,1.00,late,10,-250,1,18
1000,1597,2801,2666,synch,0,2059,1.00,late,10,-135,1,18
1000,1598,2845,2604,synch,0,1947,1.00,late,10,-241,1,18
1000,1599,2819,2606,synch,0,1975,1.00,late,10,-213,1,18
1000,1600,498,444,synch,0,690,0.10,late,25,-54,1,19
1000,1601,514,456,synch,0,733,0.10,late,25,-58,1,19
1000,1602,526,437,synch,0,671,0.10,late,25,-89,1,19
1000,1603,522,499,synch,0,697,0.10,late,25,-23,1,19
1000,1604,610,507,synch,0,719,0.10,late,25,-103,1,19
1000,1605,546,459,synch,0,669,0.10,late,25,-87,1,19
1000,1606,482,495,synch,0,722,0.10,late,25,13,1,19
1000,1607,555,437,synch,0,708,0.10,late,25,-118,1,19
1000,1608,522,486,synch,0,612,0.10,late,25,-36,1,19
1000,1609,507,503,synch,0,708,0.10,late,25,-4,1,19
1000,1610,484,457,synch,0,708,0.10,late,25,-27,1,19
1000,1611,542,470,synch,0,683,0.10,late,25,-72,1,19
1000,1612,535,464,synch,0,657,0.10,late,25,-71,1,19
1000,1613,487,474,synch,0,707,0.10,late,25,-13,1,19
1000,1614,526,488,synch,0,725,0.10,late,25,-38,1,19
1000,1615,525,424,synch,0,717,0.10,late,25,-101,1,19
1000,1616,473,490,synch,0,739,0.10,late,25,17,1,19
1000,1617,522,459,synch,0,434,0.10,late,25,-63,1,19
1000,1618,538,477,synch,0,670,0.10,late,25,-61,1,19
1000,1619,459,485,synch,0,692,0.10,late,25,26,1,19
1000,1620,470,462,synch,0,712,0.10,late,25,-8,1,19
1000,1621,503,441,synch,0,710,0.10,late,25,-62,1,19
1000,1622,456,496,synch,0,649,0.10,late,25,40,1,19
1000,1623,489,454,synch,0,734,0.10,late,25,-35,1,19
1000,1624,516,470,synch,0,728,0.10,late,25,-46,1,19
1000,1625,1542,1288,synch,0,947,0.50,late,25,-254,1,20
1000,1626,1540,1262,synch,0,947,0.50,late,25,-278,1,20
1000,1627,1539,1298,synch,0,970,0.50,late,25,-241,1,20
1000,1628,1561,1293,synch,0,954,0.50,late,25,-268,1,20
1000,1629,1564,1244,synch,0,992,0.50,late,25,-320,1,20
1000,1630,1541,1254,synch,0,955,0.50,late,25,-287,1,20
1000,1631,1569,1254,synch,0,982,0.50,late,25,-315,1,20
1000,1632,1578,1248,synch,0,1026,0.50,late,25,-330,1,20
1000,1633,1544,1246,synch,0,1114,0.50,late,25,-298,1,20
1000,1634,1540,1282,synch,0,1019,0.50,late,25,-258,1,20
1000,1635,1503,1214,synch,0,1038,0.50,late,25,-289,1,20
1000,1636,1554,1255,synch,0,1002,0.50,late,25,-299,1,20
1000,1637,1553,1261,synch,0,1060,0.50,late,25,-292,1,20
1000,1638,1578,1299,synch,0,1004,0.50,late,25,-279,1,20
1000,1639,1560,1273,synch,0,862,0.50,late,25,-287,1,20
1000,1640,1529,1254,synch,0,1039,0.50,late,25,-275,1,20
1000,1641,1500,1254,synch,0,1096,0.50,late,25,-246,1,20
1000,1642,1561,1247,synch,0,1089,0.50,late,25,-314,1,20
1000,1643,1552,1207,synch,0,960,0.50,late,25,-345,1,20
1000,1644,1569,1262,synch,0,977,0.50,late,25,-307,1,20
1000,1645,1543,1252,synch,0,995,0.50,late,25,-291,1,20
1000,1646,1570,1225,synch,0,1022,0.50,late,25,-345,1,20
1000,1647,1524,1272,synch,0,1082,0.50,late,25,-252,1,20
1000,1648,1534,1276,synch,0,1007,0.50,late,25,-258,1,20
1000,1649,1537,1209,synch,0,948,0.50,late,25,-328,1,20
1000,1650,2806,2238,synch,0,1870,1.00,late,25,-568,1,21
1000,1651,2863,2210,synch,0,1777,1.00,late,25,-653,1,21
1000,1652,2852,2201,synch,0,1849,1.00,late,25,-651,1,21
1000,1653,2844,2219,synch,0,1857,1.00,late,25,-625,1,21
1000,1654,2861,2219,synch,0,1833,1.00,late,25,-642,1,21
1000,1655,2811,2258,synch,0,1895,1.00,late,25,-553,1,21
1000,1656,2825,2220,synch,0,1855,1.00,late,25,-605,1,21
1000,1657,2893,2229,synch,0,1788,1.00,late,25,-664,1,21
1000,1658,2867,2234,synch,0,1853,1.00,late,25,-633,1,21
1000,1659,2848,2191,synch,0,1856,1.00,late,25,-657,1,21
1000,1660,2808,2245,synch,0,1871,1.00,late,25,-563,1,21
1000,1661,2832,2202,synch,0,1746,1.00,late,25,-630,1,21
1000,1662,2847,2207,synch,0,1827,1.00,late,25,-640,1,21
1000,1663,2853,2207,synch,0,1830,1.00,late,25,-646,1,21
1000,1664,2823,2227,synch,0,1828,1.00,late,25,-596,1,21
1000,1665,2832,2245,synch,0,1833,1.00,late,25,-587,1,21
1000,1666,2861,2199,synch,0,1800,1.00,late,25,-662,1,21
1000,1667,2840,2265,synch,0,1789,1.00,late,25,-575,1,21
1000,1668,2811,2191,synch,0,1852,1.00,late,25,-620,1,21
1000,1669,2839,2268,synch,0,1837,1.00,late,25,-571,1,21
1000,1670,2855,2271,synch,0,1808,1.00,late,25,-584,1,21
1000,1671,2851,2236,synch,0,1816,1.00,late,25,-615,1,21
1000,1672,2840,2232,synch,0,1767,1.00,late,25,-608,1,21
1000,1673,2818,2220,synch,0,1834,1.00,late,25,-598,1,21
1000,1674,2816,2217,synch,0,1826,1.00,late,25,-599,1,21
1000,1675,499,463,synch,0,535,0.10,late,50,-36,1,22
1000,1676,595,400,synch,0,289,0.10,late,50,-195,1,22
1000,1677,538,395,synch,0,673,0.10,late,50,-143,1,22
1000,1678,443,421,synch,0,623,0.10,late,50,-22,1,22
1000,1679,472,417,synch,0,636,0.10,late,50,-55,1,22
1000,1680,584,453,synch,0,336,0.10,late,50,-131,1,22
1000,1681,534,424,synch,0,637,0.10,late,50,-110,1,22
1000,1682,472,456,synch,0,643,0.10,late,50,-16,1,22
1000,1683,500,409,synch,0,636,0.10,late,50,-91,1,22
1000,1684,493,448,synch,0,600,0.10,late,50,-45,1,22
1000,1685,500,403,synch,0,656,0.10,late,50,-97,1,22
1000,1686,495,464,synch,0,514,0.10,late,50,-31,1,22
1000,1687,576,418,synch,0,650,0.10,late,50,-158,1,22
1000,1688,573,437,synch,0,565,0.10,late,50,-136,1,22
1000,1689,521,400,synch,0,592,0.10,late,50,-121,1,22
1000,1690,445,424,synch,0,618,0.10,late,50,-21,1,22
1000,1691,472,448,synch,0,614,0.10,late,50,-24,1,22
1000,1692,501,405,synch,0,530,0.10,late,50,-96,1,22
1000,1693,533,435,synch,0,603,0.10,late,50,-98,1,22
1000,1694,534,410,synch,0,647,0.10,late,50,-124,1,22
1000,1695,556,436,synch,0,663,0.10,late,50,-120,1,22
1000,1696,508,398,synch,0,638,0.10,late,50,-110,1,22
1000,1697,523,449,synch,0,624,0.10,late,50,-74,1,22
1000,1698,489,393,synch,0,635,0.10,late,50,-96,1,22
1000,1699,564,425,synch,0,591,0.10,late,50,-139,1,22
1000,1700,1523,812,synch,0,797,0.50,late,50,-711,1,23
1000,1701,1498,851,synch,0,848,0.50,late,50,-647,1,23
1000,1702,1516,858,synch,0,873,0.50,late,50,-658,1,23
1000,1703,1538,817,synch,0,826,0.50,late,50,-721,1,23
1000,1704,1574,816,synch,0,844,0.50,late,50,-758,1,23
1000,1705,1542,861,synch,0,868,0.50,late,50,-681,1,23
1000,1706,1535,822,synch,0,828,0.50,late,50,-713,1,23
1000,1707,1549,844,synch,0,834,0.50,late,50,-705,1,23
1000,1708,1566,837,synch,0,823,0.50,late,50,-729,1,23
1000,1709,1532,845,synch,0,832,0.50,late,50,-687,1,23
1000,1710,1527,875,synch,0,846,0.50,late,50,-652,1,23
1000,1711,1559,852,synch,0,857,0.50,late,50,-707,1,23
1000,1712,1509,847,synch,0,863,0.50,late,50,-662,1,23
1000,1713,1483,768,synch,0,850,0.50,late,50,-715,1,23
1000,1714,1530,858,synch,0,823,0.50,late,50,-672,1,23
1000,1715,1560,821,synch,0,859,0.50,late,50,-739,1,23
1000,1716,1548,828,synch,0,899,0.50,late,50,-720,1,23
1000,1717,1560,820,synch,0,885,0.50,late,50,-740,1,23
1000,1718,1558,808,synch,0,837,0.50,late,50,-750,1,23
1000,1719,1539,853,synch,0,870,0.50,late,50,-686,1,23
1000,1720,1548,825,synch,0,805,0.50,late,50,-723,1,23
1000,1721,1571,857,synch,0,850,0.50,late,50,-714,1,23
1000,1722,1561,852,synch,0,857,0.50,late,50,-709,1,23
1000,1723,1523,821,synch,0,819,0.50,late,50,-702,1,23
1000,1724,1504,841,synch,0,840,0.50,late,50,-663,1,23
1000,1725,2835,1349,synch,0,1446,1.00,late,50,-1486,1,24
1000,1726,2867,1393,synch,0,1375,1.00,late,50,-1474,1,24
1000,1727,2843,1361,synch,0,1324,1.00,late,50,-1482,1,24
1000,1728,2828,1369,synch,0,1337,1.00,late,50,-1459,1,24
1000,1729,2852,1342,synch,0,1410,1.00,late,50,-1510,1,24
1000,1730,2838,1355,synch,0,1403,1.00,late,50,-1483,1,24
1000,1731,2828,1368,synch,0,1404,1.00,late,50,-1460,1,24
1000,1732,2827,1375,synch,0,1477,1.00,late,50,-1452,1,24
1000,1733,2822,1387,synch,0,1371,1.00,late,50,-1435,1,24
1000,1734,2840,1303,synch,0,1421,1.00,late,50,-1537,1,24
1000,1735,2830,1320,synch,0,1313,1.00,late,50,-1510,1,24
1000,1736,2834,1347,synch,0,1492,1.00,late,50,-1487,1,24
1000,1737,2863,1285,synch,0,1418,1.00,late,50,-1578,1,24
1000,1738,2870,1277,synch,0,1379,1.00,late,50,-1593,1,24
1000,1739,2864,1429,synch,0,1357,1.00,late,50,-1435,1,24
1000,1740,2842,1387,synch,0,1447,1.00,late,50,-1455,1,24
1000,1741,2862,1374,synch,0,1374,1.00,late,50,-1488,1,24
1000,1742,2896,1350,synch,0,1452,1.00,late,50,-1546,1,24
1000,1743,2809,1367,synch,0,1375,1.00,late,50,-1442,1,24
1000,1744,2812,1386,synch,0,1378,1.00,late,50,-1426,1,24
1000,1745,2823,1361,synch,0,1436,1.00,late,50,-1462,1,24
1000,1746,2845,1337,synch,0,1467,1.00,late,50,-1508,1,24
1000,1747,2831,1407,synch,0,1423,1.00,late,50,-1424,1,24
1000,1748,2838,1376,synch,0,1379,1.00,late,50,-1462,1,24
1000,1749,2902,1347,synch,0,1335,1.00,late,50,-1555,1,24
1000,1750,493,355,synch,0,632,0.10,late,75,-138,1,25
1000,1751,486,371,synch,0,571,0.10,late,75,-115,1,25
1000,1752,504,333,synch,0,550,0.10,late,75,-171,1,25
1000,1753,464,353,synch,0,549,0.10,late,75,-111,1,25
1000,1754,548,362,synch,0,555,0.10,late,75,-186,1,25
1000,1755,490,357,synch,0,463,0.10,late,75,-133,1,25
1000,1756,524,367,synch,0,539,0.10,late,75,-157,1,25
1000,1757,514,354,synch,0,485,0.10,late,75,-160,1,25
1000,1758,575,363,synch,0,291,0.10,late,75,-212,1,25
1000,1759,497,355,synch,0,500,0.10,late,75,-142,1,25
1000,1760,497,368,synch,0,568,0.10,late,75,-129,1,25
1000,1761,499,365,synch,0,488,0.10,late,75,-134,1,25
1000,1762,527,356,synch,0,564,0.10,late,75,-171,1,25
1000,1763,460,362,synch,0,535,0.10,late,75,-98,1,25
1000,1764,529,335,synch,0,585,0.10,late,75,-194,1,25
1000,1765,487,341,synch,0,505,0.10,late,75,-146,1,25
1000,1766,454,364,synch,0,552,0.10,late,75,-90,1,25
1000,1767,541,339,synch,0,552,0.10,late,75,-202,1,25
1000,1768,500,353,synch,0,573,0.10,late,75,-147,1,25
1000,1769,467,342,synch,0,539,0.10,late,75,-125,1,25
1000,1770,518,352,synch,0,602,0.10,late,75,-166,1,25
1000,1771,484,345,synch,0,550,0.10,late,75,-139,1,25
1000,1772,491,352,synch,0,594,0.10,late,75,-139,1,25
1000,1773,559,360,synch,0,526,0.10,late,75,-199,1,25
1000,1774,476,343,synch,0,535,0.10,late,75,-133,1,25
1000,1775,1564,413,synch,0,625,0.50,late,75,-1151,1,26
1000,1776,1542,405,synch,0,566,0.50,late,75,-1137,1,26
1000,1777,1520,388,synch,0,583,0.50,late,75,-1132,1,26
1000,1778,1531,404,synch,0,587,0.50,late,75,-1127,1,26
1000,1779,1504,404,synch,0,625,0.50,late,75,-1100,1,26
1000,1780,1593,413,synch,0,585,0.50,late,75,-1180,1,26
1000,1781,1572,405,synch,0,554,0.50,late,75,-1167,1,26
1000,1782,1557,378,synch,0,568,0.50,late,75,-1179,1,26
1000,1783,1569,403,synch,0,626,0.50,late,75,-1166,1,26
1000,1784,1528,402,synch,0,618,0.50,late,75,-1126,1,26
1000,1785,1580,391,synch,0,559,0.50,late,75,-1189,1,26
1000,1786,1581,365,synch,0,581,0.50,late,75,-1216,1,26
1000,1787,1586,433,synch,0,608,0.50,late,75,-1153,1,26
1000,1788,1503,423,synch,0,469,0.50,late,75,-1080,1,26
1000,1789,1539,423,synch,0,593,0.50,late,75,-1116,1,26
1000,1790,1611,428,synch,0,594,0.50,late,75,-1183,1,26
1000,1791,1572,408,synch,0,579,0.50,late,75,-1164,1,26
1000,1792,1571,401,synch,0,566,0.50,late,75,-1170,1,26
1000,1793,1529,412,synch,0,611,0.50,late,75,-1117,1,26
1000,1794,1524,420,synch,0,580,0.50,late,75,-1104,1,26
1000,1795,1576,396,synch,0,621,0.50,late,75,-1180,1,26
1000,1796,1526,424,synch,0,585,0.50,late,75,-1102,1,26
1000,1797,1534,421,synch,0,562,0.50,late,75,-1113,1,26
1000,1798,1545,387,synch,0,517,0.50,late,75,-1158,1,26
1000,1799,1542,414,synch,0,534,0.50,late,75,-1128,1,26
1000,1800,2832,423,synch,0,648,1.00,late,75,-2409,1,27
1000,1801,2866,416,synch,0,685,1.00,late,75,-2450,1,27
1000,1802,2865,429,synch,0,660,1.00,late,75,-2436,1,27
1000,1803,2880,442,synch,0,696,1.00,late,75,-2438,1,27
1000,1804,2868,438,synch,0,637,1.00,late,75,-2430,1,27
1000,1805,2875,412,synch,0,614,1.00,late,75,-2463,1,27
1000,1806,2838,425,synch,0,640,1.00,late,75,-2413,1,27
1000,1807,2854,433,synch,0,632,1.00,late,75,-2421,1,27
1000,1808,2842,463,synch,0,644,1.00,late,75,-2379,1,27
1000,1809,2838,426,synch,0,598,1.00,late,75,-2412,1,27
1000,1810,2847,417,synch,0,674,1.00,late,75,-2430,1,27
1000,1811,2844,422,synch,0,626,1.00,late,75,-2422,1,27
1000,1812,2850,452,synch,0,627,1.00,late,75,-2398,1,27
1000,1813,2866,431,synch,0,668,1.00,late,75,-2435,1,27
1000,1814,2859,453,synch,0,668,1.00,late,75,-2406,1,27
1000,1815,2829,445,synch,0,645,1.00,late,75,-2384,1,27
1000,1816,2861,442,synch,0,686,1.00,late,75,-2419,1,27
1000,1817,2832,459,synch,0,711,1.00,late,75,-2373,1,27
1000,1818,2845,445,synch,0,650,1.00,late,75,-2400,1,27
1000,1819,2838,416,synch,0,629,1.00,late,75,-2422,1,27
1000,1820,2798,456,synch,0,698,1.00,late,75,-2342,1,27
1000,1821,2823,417,synch,0,709,1.00,late,75,-2406,1,27
1000,1822,2861,460,synch,0,768,1.00,late,75,-2401,1,27
1000,1823,2828,470,synch,0,631,1.00,late,75,-2358,1,27
1000,1824,2862,424,synch,0,578,1.00,late,75,-2438,1,27
1000,1825,566,294,synch,0,536,0.10,late,90,-272,1,28
1000,1826,539,281,synch,0,561,0.10,late,90,-258,1,28
1000,1827,506,288,synch,0,562,0.10,late,90,-218,1,28
1000,1828,458,299,synch,0,499,0.10,late,90,-159,1,28
1000,1829,522,269,synch,0,526,0.10,late,90,-253,1,28
1000,1830,498,281,synch,0,541,0.10,late,90,-217,1,28
1000,1831,468,276,synch,0,552,0.10,late,90,-192,1,28
1000,1832,490,301,synch,0,543,0.10,late,90,-189,1,28
1000,1833,532,277,synch,0,534,0.10,late,90,-255,1,28
1000,1834,520,292,synch,0,578,0.10,late,90,-228,1,28
1000,1835,525,289,synch,0,558,0.10,late,90,-236,1,28
1000,1836,504,289,synch,0,418,0.10,late,90,-215,1,28
1000,1837,475,300,synch,0,473,0.10,late,90,-175,1,28
1000,1838,528,278,synch,0,569,0.10,late,90,-250,1,28
1000,1839,521,290,synch,0,548,0.10,late,90,-231,1,28
1000,1840,531,299,synch,0,459,0.10,late,90,-232,1,28
1000,1841,476,292,synch,0,518,0.10,late,90,-184,1,28
1000,1842,476,287,synch,0,535,0.10,late,90,-189,1,28
1000,1843,495,290,synch,0,512,0.10,late,90,-205,1,28
1000,1844,484,293,synch,0,540,0.10,late,90,-191,1,28
1000,1845,530,294,synch,0,553,0.10,late,90,-236,1,28
1000,1846,484,287,synch,0,512,0.10,late,90,-197,1,28
1000,1847,580,297,synch,0,224,0.10,late,90,-283,1,28
1000,1848,502,295,synch,0,559,0.10,late,90,-207,1,28
1000,1849,529,288,synch,0,576,0.10,late,90,-241,1,28
1000,1850,1531,322,synch,0,602,0.50,late,90,-1209,1,29
1000,1851,1586,318,synch,0,548,0.50,late,90,-1268,1,29
1000,1852,1555,297,synch,0,465,0.50,late,90,-1258,1,29
1000,1853,1546,304,synch,0,605,0.50,late,90,-1242,1,29
1000,1854,1517,316,synch,0,641,0.50,late,90,-1201,1,29
1000,1855,1571,313,synch,0,459,0.50,late,90,-1258,1,29
1000,1856,1527,304,synch,0,553,0.50,late,90,-1223,1,29
1000,1857,1572,309,synch,0,548,0.50,late,90,-1263,1,29
1000,1858,1577,325,synch,0,335,0.50,late,90,-1252,1,29
1000,1859,1556,312,synch,0,548,0.50,late,90,-1244,1,29
1000,1860,1573,314,synch,0,402,0.50,late,90,-1259,1,29
1000,1861,1570,319,synch,0,454,0.50,late,90,-1251,1,29
1000,1862,1573,316,synch,0,571,0.50,late,90,-1257,1,29
1000,1863,1499,322,synch,0,616,0.50,late,90,-1177,1,29
1000,1864,1549,322,synch,0,449,0.50,late,90,-1227,1,29
1000,1865,1526,311,synch,0,444,0.50,late,90,-1215,1,29
1000,1866,1534,301,synch,0,433,0.50,late,90,-1233,1,29
1000,1867,1568,323,synch,0,465,0.50,late,90,-1245,1,29
1000,1868,1515,309,synch,0,606,0.50,late,90,-1206,1,29
1000,1869,1560,315,synch,0,341,0.50,late,90,-1245,1,29
1000,1870,1536,310,synch,0,555,0.50,late,90,-1226,1,29
1000,1871,1577,328,synch,0,408,0.50,late,90,-1249,1,29
1000,1872,1539,335,synch,0,396,0.50,late,90,-1204,1,29
1000,1873,1551,319,synch,0,411,0.50,late,90,-1232,1,29
1000,1874,1521,320,synch,0,481,0.50,late,90,-1201,1,29
1000,1875,2837,356,synch,0,485,1.00,late,90,-2481,1,30
1000,1876,2794,343,synch,0,427,1.00,late,90,-2451,1,30
1000,1877,2875,345,synch,0,349,1.00,late,90,-2530,1,30
1000,1878,2860,336,synch,0,430,1.00,late,90,-2524,1,30
1000,1879,2797,338,synch,0,431,1.00,late,90,-2459,1,30
1000,1880,2855,350,synch,0,444,1.00,late,90,-2505,1,30
1000,1881,2845,348,synch,0,322,1.00,late,90,-2497,1,30
1000,1882,2856,350,synch,0,382,1.00,late,90,-2506,1,30
1000,1883,2824,348,synch,0,421,1.00,late,90,-2476,1,30
1000,1884,2842,308,synch,0,394,1.00,late,90,-2534,1,30
1000,1885,2856,339,synch,0,399,1.00,late,90,-2517,1,30
1000,1886,2860,321,synch,0,371,1.00,late,90,-2539,1,30
1000,1887,2861,340,synch,0,429,1.00,late,90,-2521,1,30
1000,1888,2825,315,synch,0,357,1.00,late,90,-2510,1,30
1000,1889,2830,327,synch,0,466,1.00,late,90,-2503,1,30
1000,1890,2836,333,synch,0,356,1.00,late,90,-2503,1,30
1000,1891,2855,341,synch,0,417,1.00,late,90,-2514,1,30
1000,1892,2821,345,synch,0,399,1.00,late,90,-2476,1,30
1000,1893,2818,336,synch,0,361,1.00,late,90,-2482,1,30
1000,1894,2854,353,synch,0,427,1.00,late,90,-2501,1,30
1000,1895,2857,325,synch,0,469,1.00,late,90,-2532,1,30
1000,1896,2849,336,synch,0,345,1.00,late,90,-2513,1,30
1000,1897,2823,351,synch,0,400,1.00,late,90,-2472,1,30
1000,1898,2848,331,synch,0,412,1.00,late,90,-2517,1,30
1000,1899,2859,334,synch,0,444,1.00,late,90,-2525,1,30
1000,75,431,424,asynch,10,201,0.10,control,0,-7,1,31
1000,76,426,430,asynch,9,210,0.10,control,0,4,1,31
1000,77,417,428,asynch,8,204,0.10,control,0,11,1,31
1000,78,431,411,asynch,8,186,0.10,control,0,-20,1,31
1000,79,424,403,asynch,10,201,0.10,control,0,-21,1,31
1000,80,419,411,asynch,11,184,0.10,control,0,-8,1,31
1000,81,422,399,asynch,11,226,0.10,control,0,-23,1,31
1000,82,399,416,asynch,11,241,0.10,control,0,17,1,31
1000,83,423,430,asynch,10,244,0.10,control,0,7,1,31
1000,84,429,433,asynch,10,213,0.10,control,0,4,1,31
1000,85,430,443,asynch,14,230,0.10,control,0,13,1,31
1000,86,428,422,asynch,10,237,0.10,control,0,-6,1,31
1000,87,416,421,asynch,11,160,0.10,control,0,5,1,31
1000,88,409,416,asynch,7,222,0.10,control,0,7,1,31
1000,89,427,427,asynch,15,239,0.10,control,0,0,1,31
1000,90,402,395,asynch,3,192,0.10,control,0,-7,1,31
1000,91,408,407,asynch,10,193,0.10,control,0,-1,1,31
1000,92,414,409,asynch,11,209,0.10,control,0,-5,1,31
1000,93,402,404,asynch,7,223,0.10,control,0,2,1,31
1000,94,423,411,asynch,13,246,0.10,control,0,-12,1,31
1000,95,393,425,asynch,5,188,0.10,control,0,32,1,31
1000,96,434,445,asynch,8,198,0.10,control,0,11,1,31
1000,97,428,415,asynch,8,206,0.10,control,0,-13,1,31
1000,98,433,434,asynch,7,213,0.10,control,0,1,1,31
1000,99,397,434,asynch,12,218,0.10,control,0,37,1,31
1000,100,2049,2073,asynch,38,1004,0.50,control,0,24,1,32
1000,101,2061,2098,asynch,53,1006,0.50,control,0,37,1,32
1000,102,2039,2057,asynch,35,996,0.50,control,0,18,1,32
1000,103,2090,2059,asynch,35,1034,0.50,control,0,-31,1,32
1000,104,2115,2047,asynch,49,986,0.50,control,0,-68,1,32
1000,105,2067,2029,asynch,55,1058,0.50,control,0,-38,1,32
1000,106,2083,2130,asynch,53,976,0.50,control,0,47,1,32
1000,107,2062,2011,asynch,41,1024,0.50,control,0,-51,1,32
1000,108,2055,2071,asynch,48,967,0.50,control,0,16,1,32
1000,109,2097,2062,asynch,40,1007,0.50,control,0,-35,1,32
1000,110,2060,2103,asynch,51,1023,0.50,control,0,43,1,32
1000,111,2062,2066,asynch,44,1031,0.50,control,0,4,1,32
1000,112,2060,2058,asynch,41,1020,0.50,control,0,-2,1,32
1000,113,2086,2058,asynch,45,999,0.50,control,0,-28,1,32
1000,114,2085,2065,asynch,55,1026,0.50,control,0,-20,1,32
1000,115,2088,2058,asynch,54,1036,0.50,control,0,-30,1,32
1000,116,2092,2055,asynch,50,988,0.50,control,0,-37,1,32
1000,117,2111,2055,asynch,52,1022,0.50,control,0,-56,1,32
1000,118,2062,2077,asynch,41,1000,0.50,control,0,15,1,32
1000,119,2073,2096,asynch,40,1032,0.50,control,0,23,1,32
1000,120,2045,2028,asynch,44,1016,0.50,control,0,-17,1,32
1000,121,2071,2055,asynch,57,1044,0.50,control,0,-16,1,32
1000,122,2032,2069,asynch,46,1020,0.50,control,0,37,1,32
1000,123,2108,2045,asynch,40,993,0.50,control,0,-63,1,32
1000,124,2041,2076,asynch,43,1018,0.50,control,0,35,1,32
1000,125,4123,4155,asynch,86,2028,1.00,control,0,32,1,33
1000,126,4175,4171,asynch,69,2041,1.00,control,0,-4,1,33
1000,127,4136,4141,asynch,86,2016,1.00,control,0,5,1,33
1000,128,4183,4173,asynch,91,2056,1.00,control,0,-10,1,33
1000,129,4186,4159,asynch,96,2029,1.00,control,0,-27,1,33
1000,130,4163,4107,asynch,94,2025,1.00,control,0,-56,1,33
1000,131,4146,4167,asynch,83,1971,1.00,control,0,21,1,33
1000,132,4181,4188,asynch,83,2027,1.00,control,0,7,1,33
1000,133,4138,4184,asynch,94,1985,1.00,control,0,46,1,33
1000,134,4175,4155,asynch,82,1978,1.00,control,0,-20,1,33
1000,135,4158,4179,asynch,91,2012,1.00,control,0,21,1,33
1000,136,4125,4114,asynch,106,2032,1.00,control,0,-11,1,33
1000,137,4165,4223,asynch,80,2036,1.00,control,0,58,1,33
1000,138,4192,4125,asynch,84,2015,1.00,control,0,-67,1,33
1000,139,4143,4187,asynch,102,2002,1.00,control,0,44,1,33
1000,140,4152,4144,asynch,81,2004,1.00,control,0,-8,1,33
